buoy_id,buoy_name,latitude,longitude,timestamp,temperature,salinity,ph,dissolved_oxygen,turbidity,chlorophyll,wave_height
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-03-27T23:00:00+00:00,27.46,32.45,7.65,249,18.4,14.58,4.3
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-03-28T00:00:00+00:00,27.55,32.43,7.73,256.1,19,14.41,4.4
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-03-28T01:00:00+00:00,27.56,32.48,7.68,256.6,18.5,14.69,4.4
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-03-28T07:00:00+00:00,27.61,32.37,8.12,256.6,19.2,15.29,4.4
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-03-28T10:00:00+00:00,27.54,32.39,8.1,254.5,18.7,14.55,4.4
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-03-28T11:00:00+00:00,27.77,32.33,8.06,253.5,19.1,14.37,4.6
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-03-28T14:00:00+00:00,27.73,32.3,8,252.9,18.6,14.44,4.4
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-03-28T15:00:00+00:00,27.67,32.33,7.62,257.3,19,15.27,4.7
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-03-28T18:00:00+00:00,27.8,32.33,8.1,249.9,19.2,15.19,4.6
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-03-28T19:00:00+00:00,27.8,32.42,7.65,255.4,19.1,14.7,4.4
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-03-28T22:00:00+00:00,27.51,32.45,8.18,251.1,18.5,14.92,4.3
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-03-29T01:00:00+00:00,27.72,32.46,7.61,249.5,19.3,14.75,4.4
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-03-29T04:00:00+00:00,27.52,32.39,7.71,254.9,18.5,15.3,4.6
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-03-29T07:00:00+00:00,27.53,32.44,8,257.3,18.9,14.81,4.3
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-03-29T08:00:00+00:00,27.65,32.49,7.86,253,19.3,14.79,4.6
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-03-29T11:00:00+00:00,27.55,32.38,7.67,249.7,18.8,14.96,4.5
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-03-29T14:00:00+00:00,27.78,32.44,7.79,255.3,19.2,14.99,4.6
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-03-29T20:00:00+00:00,27.81,32.34,8.16,250.4,18.3,14.7,4.6
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-03-29T23:00:00+00:00,27.68,32.35,8.08,255.6,18.8,14.77,4.3
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-03-30T02:00:00+00:00,27.45,32.32,7.67,250.3,19.2,15.08,4.5
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-03-30T05:00:00+00:00,27.46,32.42,7.82,253.1,18.8,14.56,4.5
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-03-30T11:00:00+00:00,27.61,32.41,7.82,256.5,19.3,14.56,4.6
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-03-30T14:00:00+00:00,27.53,32.47,7.57,252,19,14.4,4.3
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-03-30T17:00:00+00:00,27.61,32.48,7.74,248.8,18.5,14.78,4.5
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-03-30T18:00:00+00:00,27.57,32.45,7.99,256.7,18.9,15.07,4.3
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-03-30T21:00:00+00:00,27.73,32.5,8.07,250.7,18.9,14.55,4.6
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-03-30T22:00:00+00:00,27.51,32.37,7.89,255.5,19.1,14.84,4.3
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-03-30T23:00:00+00:00,27.74,32.38,8.15,250.5,18.8,14.76,4.4
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-03-31T02:00:00+00:00,27.75,32.33,8.18,255.7,18.8,14.91,4.4
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-03-31T03:00:00+00:00,27.61,32.35,7.59,253.2,18.6,15.09,4.5
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-03-31T06:00:00+00:00,27.7,32.41,7.62,257.5,19.3,14.83,4.6
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-03-31T07:00:00+00:00,27.49,32.49,7.8,248.3,18.8,15.22,4.3
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-03-31T13:00:00+00:00,27.77,32.39,7.88,248.3,19.2,14.61,4.6
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-03-31T16:00:00+00:00,27.73,32.45,8.17,252.8,19.2,14.57,4.5
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-03-31T22:00:00+00:00,27.69,32.35,7.87,249.2,18.5,15.27,4.4
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-04-01T01:00:00+00:00,27.71,32.37,8.2,257,18.5,15.07,4.3
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-04-01T04:00:00+00:00,27.67,32.33,7.99,249.9,18.8,14.77,4.3
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-04-01T05:00:00+00:00,27.51,32.37,7.76,256.7,19,14.96,4.7
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-04-01T08:00:00+00:00,27.72,32.45,8.12,254.7,18.8,14.8,4.4
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-04-01T09:00:00+00:00,27.55,32.47,7.98,249.9,19.3,14.47,4.4
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-04-01T15:00:00+00:00,27.52,32.45,7.84,252.2,18.4,14.99,4.4
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-04-01T21:00:00+00:00,27.84,32.37,7.89,248.7,18.9,15.11,4.5
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-04-01T22:00:00+00:00,27.68,32.48,8.03,257.4,18.6,14.45,4.5
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-04-01T23:00:00+00:00,27.47,32.4,8.06,249,18.4,14.69,4.5
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-04-02T05:00:00+00:00,27.45,32.37,7.59,252.7,18.7,15.25,4.5
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-04-02T06:00:00+00:00,27.47,32.46,7.66,248.1,19,14.64,4.6
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-04-02T12:00:00+00:00,27.5,32.47,7.76,254.6,18.8,14.41,4.6
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-04-02T15:00:00+00:00,27.52,32.4,7.83,253.5,19.1,14.42,4.3
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-04-02T16:00:00+00:00,27.66,32.36,7.89,248.4,19.3,14.68,4.5
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-04-02T19:00:00+00:00,27.64,32.42,8.05,256.1,18.7,14.78,4.3
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-04-03T01:00:00+00:00,27.47,32.45,8.14,257.1,19.1,14.6,4.6
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-04-03T02:00:00+00:00,27.8,32.36,7.75,254.5,19.3,14.99,4.6
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-04-03T05:00:00+00:00,27.58,32.33,7.98,252.3,19.3,15.07,4.3
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-04-03T08:00:00+00:00,27.76,32.34,7.79,250.4,18.4,14.82,4.4
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-04-03T11:00:00+00:00,27.54,32.31,7.68,252,18.4,14.32,4.6
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-04-03T14:00:00+00:00,27.8,32.47,7.65,249.7,18.7,15.2,4.3
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-04-03T17:00:00+00:00,27.55,32.48,8.09,255.2,18.4,14.97,4.5
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-04-03T23:00:00+00:00,27.8,32.44,7.73,252.1,19.3,14.95,4.6
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-04-04T02:00:00+00:00,27.78,32.4,7.77,252.1,18.9,14.31,4.4
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-04-04T05:00:00+00:00,27.46,32.44,8.06,252,19.2,14.59,4.6
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-04-04T08:00:00+00:00,27.76,32.32,7.7,253.5,19,15.16,4.5
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-04-04T11:00:00+00:00,27.78,32.47,7.73,252.5,18.8,15.15,4.5
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-04-04T12:00:00+00:00,27.68,32.44,8.16,249,18.7,14.47,4.5
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-04-04T15:00:00+00:00,27.53,32.39,8.08,257.1,19.2,14.94,4.6
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-04-04T16:00:00+00:00,27.49,32.5,7.75,249.6,18.3,14.67,4.6
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-04-04T19:00:00+00:00,27.81,32.45,7.66,253.5,19,14.32,4.4
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-04-05T01:00:00+00:00,27.77,32.36,8.08,253.7,19.3,15.03,4.3
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-04-05T02:00:00+00:00,27.58,32.48,7.87,253.8,19.1,14.7,4.5
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-04-05T03:00:00+00:00,27.46,32.45,8.21,255.3,18.4,14.82,4.3
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-04-05T06:00:00+00:00,27.77,32.31,7.89,252.6,18.6,15.06,4.3
IND-4188-E,MarineTrack 31,18.7798,-111.3852,2022-04-05T12:00:00+00:00,27.83,32.31,8.1,252.5,19,14.76,4.4
