buoy_id,buoy_name,latitude,longitude,timestamp,temperature,salinity,ph,dissolved_oxygen,turbidity,chlorophyll,wave_height
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-13T19:00:00+00:00,29.44,34.89,8.25,234.2,12.5,5.83,4.1
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-13T22:00:00+00:00,28.44,34.45,8.19,217.3,8.7,8.88,5.3
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-13T23:00:00+00:00,28.95,34.66,8.12,230.9,4.7,5.95,3.9
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-14T02:00:00+00:00,28.8,34.61,8.23,221.3,10,7.12,4.6
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-14T08:00:00+00:00,28.91,35.02,8.13,232.2,5.3,9.12,5
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-14T11:00:00+00:00,27.85,35.08,8.17,241,5.8,7.97,4.5
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-14T14:00:00+00:00,28.99,34.78,8.09,242.1,7.4,6.81,5
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-14T17:00:00+00:00,28.35,34.83,8.1,250.8,8.1,7.6,5.3
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-14T23:00:00+00:00,28.68,34.26,8.21,239.2,11.7,5.43,5.7
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-15T00:00:00+00:00,29.46,35.17,8.19,195.8,5.2,7.29,5
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-15T01:00:00+00:00,29.54,34.34,8.11,222.7,7,9.29,5.8
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-15T04:00:00+00:00,28.21,34.28,8.07,210.7,11.8,2.99,5.5
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-15T05:00:00+00:00,28.22,34.95,8.16,201.7,8.5,3.4,4.6
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-15T06:00:00+00:00,28.61,34.71,8.18,196.1,9.9,7.09,3.8
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-15T07:00:00+00:00,29.4,34.58,8.07,223.2,9,2.17,6
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-15T10:00:00+00:00,28.17,34.7,8.25,201.1,7.1,1.81,4.9
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-15T13:00:00+00:00,27.85,34.35,8.21,244.8,9.6,4.72,4.3
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-15T14:00:00+00:00,29.46,34.36,8.24,245.1,6.3,3.66,6.5
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-15T15:00:00+00:00,29.59,34.62,8.22,241.8,12.7,2.16,5.4
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-15T21:00:00+00:00,28.56,34.79,8.12,236.9,6.6,11.03,3.7
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-15T22:00:00+00:00,28.06,34.57,8.07,197.2,10.5,6.05,3.6
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-16T04:00:00+00:00,29.49,34.96,8.2,251.5,10.3,10.6,4.9
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-16T07:00:00+00:00,29.47,34.3,8.14,195,6.9,4.35,4.3
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-16T08:00:00+00:00,29.5,34.31,8.12,223.2,10.9,3.21,5.3
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-16T11:00:00+00:00,29.46,34.8,8.19,210.8,10.5,8.9,4.2
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-16T17:00:00+00:00,28.19,34.55,8.2,227.1,8.2,3.65,5.8
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-16T18:00:00+00:00,28.4,34.31,8.12,198.7,13,4.4,3.5
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-16T21:00:00+00:00,29.68,34.84,8.07,222.2,7.1,1.73,5.9
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-17T00:00:00+00:00,28.88,34.88,8.22,213.5,6.6,2.41,5.5
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-17T01:00:00+00:00,28.29,34.53,8.24,192.8,4,5.97,5.1
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-17T02:00:00+00:00,29.34,34.74,8.2,209.3,11.1,7.07,4.4
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-17T05:00:00+00:00,29.6,34.86,8.13,206.6,8.6,10.1,3.5
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-17T06:00:00+00:00,29.02,34.6,8.17,208,8,7.51,3.9
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-17T09:00:00+00:00,29.69,34.93,8.17,195,9.7,4.32,6.2
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-17T10:00:00+00:00,28.23,34.7,8.06,230.9,12.3,5.84,5.9
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-17T16:00:00+00:00,28.48,34.22,8.14,243.5,5.5,8.53,3.7
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-17T17:00:00+00:00,29.52,34.26,8.18,207.2,9,9.52,4.3
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-17T20:00:00+00:00,29.51,34.97,8.17,249.3,8.4,7.24,4
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-18T02:00:00+00:00,27.76,34.64,8.26,213.5,6.4,7.79,4.4
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-18T08:00:00+00:00,27.83,35.07,8.06,232.2,6.6,7.91,4.2
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-18T14:00:00+00:00,28.84,35.02,8.19,245.9,9.3,5.38,3.9
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-18T20:00:00+00:00,28.31,34.66,8.08,195.5,9.6,5.11,5.2
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-18T21:00:00+00:00,28.49,35.08,8.14,234.6,11.1,2.68,5.7
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-19T03:00:00+00:00,29.43,34.46,8.08,192.3,8.7,11.22,3.9
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-19T04:00:00+00:00,27.87,34.59,8.25,240.4,6.7,6.64,3.9
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-19T07:00:00+00:00,27.85,34.49,8.2,249.5,5.7,2.26,6.1
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-19T08:00:00+00:00,27.88,34.59,8.23,217.4,8.8,6.14,4
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-19T11:00:00+00:00,28.6,34.81,8.06,235.7,9.9,10.22,5.3
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-19T17:00:00+00:00,28.45,34.62,8.22,240,4.4,6.07,4.9
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-19T18:00:00+00:00,28.33,34.61,8.21,245.9,6.5,2.51,4.8
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-19T21:00:00+00:00,28.2,34.69,8.25,213.4,10.2,6.52,5.9
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-20T03:00:00+00:00,29.25,34.89,8.19,220.6,6.2,10.27,3.5
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-20T09:00:00+00:00,29.24,35.03,8.24,192.3,5.4,6.83,3.8
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-20T15:00:00+00:00,29.3,34.2,8.24,222.8,7.3,7.35,3.7
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-20T16:00:00+00:00,29.42,34.34,8.18,219.8,6.8,2.92,5
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-20T22:00:00+00:00,28.4,34.65,8.18,199.5,11.7,4.56,5.7
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-21T04:00:00+00:00,29.04,35.07,8.17,219.7,13.1,4.49,6.1
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-21T10:00:00+00:00,29.73,34.89,8.15,238.6,6.3,10.39,5.9
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-21T16:00:00+00:00,28.78,34.77,8.09,200.9,9.8,9.72,3.7
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-21T17:00:00+00:00,28.99,35.11,8.25,220.7,8.7,11.41,4.6
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-21T23:00:00+00:00,28.6,35.04,8.07,192.6,13.1,11.25,4.7
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-22T05:00:00+00:00,29.37,34.46,8.21,218.4,12.5,5.1,4.1
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-22T08:00:00+00:00,29.69,34.49,8.11,230.1,5.5,4.8,6.2
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-22T14:00:00+00:00,28.44,35.17,8.08,228.5,7.7,9.57,3.5
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-22T20:00:00+00:00,28,34.44,8.25,250.2,8.9,7.62,3.5
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-23T02:00:00+00:00,29.2,34.66,8.19,246.6,12.2,4,4.3
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-23T08:00:00+00:00,28.88,35.04,8.13,223.5,7.9,10.18,6.1
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-23T09:00:00+00:00,28.22,34.96,8.19,199.7,8.7,7.65,5.8
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-23T12:00:00+00:00,28.06,34.74,8.09,225,6,2.37,4.4
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-23T13:00:00+00:00,28.57,34.73,8.21,232.2,12,9.61,5
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-23T19:00:00+00:00,29.17,34.71,8.19,249.7,8.4,9.63,4.1
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-24T01:00:00+00:00,27.86,34.66,8.23,197.5,7.6,6.87,5.6
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-24T07:00:00+00:00,28.6,34.67,8.17,248.4,7.1,4.38,5.3
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-24T13:00:00+00:00,27.93,34.49,8.16,237.3,10.3,8.63,5.1
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-24T16:00:00+00:00,29.69,34.6,8.18,245,7.7,3.99,5
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-24T22:00:00+00:00,29.62,34.57,8.14,235.7,13.2,5.84,4.2
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-24T23:00:00+00:00,28.12,34.79,8.18,205.6,13,8.9,4.1
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-25T00:00:00+00:00,27.79,34.26,8.1,249.4,7.2,3.65,5
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-25T01:00:00+00:00,29.25,34.3,8.23,218.9,11.1,10.57,4.5
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-25T04:00:00+00:00,29.02,34.29,8.13,228.4,5.6,9.09,5.9
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-25T10:00:00+00:00,29.71,34.59,8.1,225.8,4.3,10.78,3.6
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-25T16:00:00+00:00,28.95,34.83,8.06,236.8,7.3,9.27,3.7
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-25T17:00:00+00:00,28.79,34.85,8.21,205.8,5.7,1.78,4.1
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-25T23:00:00+00:00,28.91,35.06,8.15,209.7,9.9,5.29,4.6
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-26T02:00:00+00:00,28.07,34.7,8.19,210.3,9.9,7.92,5
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-26T03:00:00+00:00,29.54,35.12,8.19,222,5.7,4.89,3.5
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-26T09:00:00+00:00,28.51,34.75,8.25,222.3,5,5.12,5.6
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-26T12:00:00+00:00,29.37,34.38,8.1,223.9,6.1,1.65,5.3
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-26T18:00:00+00:00,29.39,34.57,8.23,221.7,5.7,7.97,5.4
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-27T00:00:00+00:00,28.83,34.64,8.19,228.8,9.9,4.17,4.6
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-27T03:00:00+00:00,28.38,34.3,8.21,230.6,6.9,8.66,6.4
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-27T09:00:00+00:00,29.56,35.17,8.15,194.3,8,2,3.8
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-27T12:00:00+00:00,28.38,34.97,8.17,219.6,9.4,9.86,4.2
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-27T18:00:00+00:00,29.26,35.01,8.19,242.1,10.4,9.82,6
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-27T21:00:00+00:00,29.7,34.96,8.13,246.7,3.2,2.72,5.2
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-28T00:00:00+00:00,27.95,34.71,8.24,231.3,3.9,2.72,5.7
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-28T01:00:00+00:00,29.06,34.82,8.07,247.2,6.7,8.76,4
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-28T07:00:00+00:00,28.2,34.95,8.16,218.7,5.9,2.18,3.5
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-28T08:00:00+00:00,28.81,34.4,8.1,218.3,7.2,7.13,4.5
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-28T09:00:00+00:00,28.1,34.62,8.25,219.9,7.5,10.27,3.7
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-28T15:00:00+00:00,29.12,34.3,8.26,192.9,6.9,6.62,3.7
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-28T21:00:00+00:00,29.39,34.44,8.09,226.2,6.8,1.95,4
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-28T22:00:00+00:00,29.48,34.88,8.06,249.7,10.9,6.66,5.2
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-29T01:00:00+00:00,28.63,34.55,8.1,200.6,6.8,1.91,4.2
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-29T02:00:00+00:00,28.37,34.3,8.09,234.6,7.5,2.76,4.7
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-29T03:00:00+00:00,28.9,34.25,8.25,251.4,11,10.47,4.8
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-29T06:00:00+00:00,28.58,34.35,8.22,234.2,10.8,11.41,5
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-29T12:00:00+00:00,28.84,34.25,8.24,211.7,7.8,4.63,5.4
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-29T18:00:00+00:00,28.73,34.84,8.13,233.8,10.4,1.67,4.9
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-30T00:00:00+00:00,28.42,34.34,8.25,224.3,9.4,6.16,6.2
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-30T01:00:00+00:00,29.19,34.38,8.24,249.5,11.1,10.04,4.9
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-30T02:00:00+00:00,29.73,35.14,8.16,240.1,13,6.08,6.2
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-30T05:00:00+00:00,29.1,34.57,8.23,198.1,5.3,3.57,6.2
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-30T06:00:00+00:00,29.73,34.45,8.2,193.3,11.2,2.1,5.1
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-30T07:00:00+00:00,28.77,34.26,8.26,243.3,12.3,6.07,6
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-30T08:00:00+00:00,29.49,34.99,8.18,244.6,7,3.14,5.6
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-30T11:00:00+00:00,29.61,34.51,8.09,237.9,5.2,5.69,4.1
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-30T12:00:00+00:00,29.59,35.09,8.1,194.9,11.5,7.34,6.1
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-30T15:00:00+00:00,28.61,35.11,8.21,249.4,5.1,4.9,6
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-30T21:00:00+00:00,29.5,34.2,8.14,251.2,6,9.74,4.6
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-30T22:00:00+00:00,29.2,34.94,8.26,211.9,9.1,5.47,4.5
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-31T04:00:00+00:00,28.7,34.78,8.22,228.3,12.3,4.9,3.8
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-31T10:00:00+00:00,29.22,34.92,8.09,241,10.6,1.92,5.1
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-31T16:00:00+00:00,28.95,34.62,8.07,226.2,11.2,9.1,5.2
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-31T17:00:00+00:00,27.77,34.92,8.12,207.3,7.2,3.43,4.5
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-31T20:00:00+00:00,29.45,35.06,8.11,224.3,11.5,7.94,5.5
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-03-31T21:00:00+00:00,29.42,34.67,8.15,212.2,12,8.42,3.8
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-04-01T00:00:00+00:00,29.72,34.23,8.14,231.6,9.9,3.59,4.3
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-04-01T06:00:00+00:00,28.75,34.94,8.23,201.5,3.8,2.34,4.9
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-04-01T07:00:00+00:00,28.97,35.06,8.2,247.8,6.8,10.49,4.3
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-04-01T08:00:00+00:00,29.4,34.86,8.12,213.5,5.3,5.07,4.6
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-04-01T11:00:00+00:00,28.96,34.95,8.19,234.4,12.3,7.82,5
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-04-01T12:00:00+00:00,27.86,34.58,8.1,242.3,9.8,2.59,6.3
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-04-01T13:00:00+00:00,29,34.39,8.06,218.6,5.8,2.57,4.7
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-04-01T19:00:00+00:00,28.65,34.6,8.07,229.8,13,8.87,4.5
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-04-02T01:00:00+00:00,29.69,34.8,8.21,209.2,3.3,8.56,4.4
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-04-02T02:00:00+00:00,28.32,34.23,8.14,210.3,12.2,2.63,3.6
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-04-02T03:00:00+00:00,27.93,34.3,8.1,225.4,11.3,8.46,6.4
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-04-02T04:00:00+00:00,28,35.05,8.14,226,9.9,3.68,5.5
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-04-02T07:00:00+00:00,29,34.95,8.25,231.6,5.5,5.12,3.9
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-04-02T08:00:00+00:00,28.13,34.85,8.25,207.5,12.1,10.5,4
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-04-02T11:00:00+00:00,29.06,35.14,8.24,216.9,6.8,10.66,4.3
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-04-02T14:00:00+00:00,29.25,34.6,8.2,207.2,11.5,2.55,3.9
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-04-02T15:00:00+00:00,29.71,34.74,8.19,249.3,10,10.94,6.3
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-04-02T21:00:00+00:00,29.5,34.86,8.14,213.5,9.1,6.65,4.3
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-04-03T03:00:00+00:00,28.2,34.53,8.07,204.2,13,6.65,3.8
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-04-03T06:00:00+00:00,29.53,34.55,8.23,209.1,13.1,3.21,4.3
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-04-03T12:00:00+00:00,28.96,34.97,8.08,221.1,7.9,2.14,4.9
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-04-03T15:00:00+00:00,28.12,35.14,8.11,197.7,8.6,7.79,5
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-04-03T16:00:00+00:00,28,35.01,8.13,214.7,7.1,2.04,5.1
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-04-03T17:00:00+00:00,29.06,34.97,8.1,241.9,7,11.16,5.4
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-04-03T23:00:00+00:00,29.65,35.17,8.15,215.9,12.6,9.14,6.1
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-04-04T00:00:00+00:00,29.25,34.99,8.08,211.5,7,1.65,5
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-04-04T03:00:00+00:00,28.6,34.7,8.1,234.9,10.5,10.53,5.9
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-04-04T06:00:00+00:00,28.83,35.01,8.13,232.2,5.2,11.13,4.4
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-04-04T09:00:00+00:00,28.02,34.45,8.09,197.3,8.9,11.06,4.3
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-04-04T15:00:00+00:00,29.71,34.53,8.19,206.3,6.1,7.09,5.2
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-04-04T18:00:00+00:00,29.26,34.7,8.24,206.2,7.7,2.88,6.1
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-04-04T21:00:00+00:00,27.93,34.97,8.25,239.4,10.5,3.56,5.3
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-04-05T00:00:00+00:00,29.34,34.5,8.16,230.8,4.4,6.89,5
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-04-05T03:00:00+00:00,29.68,34.87,8.08,217.7,9.5,7.59,5.8
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-04-05T04:00:00+00:00,29.41,35.14,8.17,193.6,4.5,8.86,4.3
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-04-05T10:00:00+00:00,28.64,34.9,8.11,250.9,4,4.71,5.2
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-04-05T16:00:00+00:00,28.29,34.85,8.2,232.3,9.8,1.7,4.1
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-04-05T17:00:00+00:00,28.51,34.36,8.25,244.9,11.7,10.9,4.7
NPS-2927-P,PelagicSensor 40,41.7797,-51.1279,2021-04-05T23:00:00+00:00,28.68,34.89,8.2,239.1,6.9,7.03,6
