buoy_id,buoy_name,latitude,longitude,timestamp,temperature,salinity,ph,dissolved_oxygen,turbidity,chlorophyll,wave_height
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-23T03:00:00+00:00,25.84,34.75,8.45,305.1,3.2,7.5,1.3
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-23T06:00:00+00:00,25.51,34.04,8.44,306.6,2.4,6.78,1.4
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-23T09:00:00+00:00,25.59,32.48,8.47,299.5,3,7.47,1.3
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-23T12:00:00+00:00,25.61,35.36,8.45,303.2,2.8,7.14,1.1
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-23T13:00:00+00:00,25.73,32.68,8.47,302.8,3.1,7.59,1.1
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-23T19:00:00+00:00,25.53,33.16,8.45,303,3.1,6.84,1.3
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-24T01:00:00+00:00,25.72,34.43,8.47,307.6,2.9,7.31,1.3
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-24T07:00:00+00:00,25.55,33.55,8.47,298.9,2.5,6.97,1.3
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-24T13:00:00+00:00,25.71,32.81,8.44,301.9,2.9,7.06,1.4
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-24T14:00:00+00:00,25.82,32.31,8.44,307.1,2.4,6.69,1.3
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-24T17:00:00+00:00,25.53,33.03,8.45,301.2,2.8,7.35,1.3
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-24T18:00:00+00:00,25.58,33.56,8.44,307.5,3.1,7.58,1.4
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-24T21:00:00+00:00,25.75,34.61,8.45,306,2.6,7.44,1.2
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-25T03:00:00+00:00,25.59,35.04,8.46,305.3,2.8,7.4,1.5
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-25T06:00:00+00:00,25.57,34.05,8.46,307.8,3.2,7.05,1.3
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-25T12:00:00+00:00,25.6,35.17,8.44,307,3.2,7.67,1.3
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-25T15:00:00+00:00,25.59,33.61,8.46,302.5,2.7,7.27,1.4
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-25T18:00:00+00:00,25.69,32.24,8.43,304.9,2.9,6.86,1.3
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-25T21:00:00+00:00,25.62,34.41,8.44,305.4,2.7,7.09,1.2
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-26T00:00:00+00:00,25.84,35.2,8.44,307.9,2.6,7.4,1.2
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-26T01:00:00+00:00,25.63,34.51,8.45,301.7,2.5,6.72,1.2
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-26T07:00:00+00:00,25.53,33.15,8.46,307.2,2.4,7.45,1.2
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-26T08:00:00+00:00,25.83,33.11,8.45,306.2,2.5,7.41,1.1
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-26T09:00:00+00:00,25.8,33.5,8.45,300.4,2.3,7.65,1.4
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-26T12:00:00+00:00,25.63,32.42,8.43,306.4,3.2,7.43,1.1
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-26T15:00:00+00:00,25.51,35.16,8.47,301.4,3.2,7.23,1.3
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-26T16:00:00+00:00,25.73,34.16,8.44,301.2,2.8,7.67,1.3
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-26T19:00:00+00:00,25.83,34.21,8.47,306.3,2.9,7.36,1.3
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-26T20:00:00+00:00,25.63,32.24,8.46,306.3,2.9,6.78,1.3
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-26T23:00:00+00:00,25.8,35.42,8.45,307.4,2.8,6.92,1.2
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-27T02:00:00+00:00,25.79,33,8.47,298.4,2.4,7.6,1.4
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-27T03:00:00+00:00,25.52,32.51,8.44,302.9,3.2,7.14,1.5
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-27T04:00:00+00:00,25.6,32.73,8.45,299.9,2.6,7.03,1.2
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-27T10:00:00+00:00,25.69,34.1,8.47,306.3,3,6.75,1.4
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-27T16:00:00+00:00,25.62,33.09,8.45,302.1,3.2,6.87,1.3
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-27T17:00:00+00:00,25.86,32.83,8.47,302.3,2.7,6.8,1.4
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-27T23:00:00+00:00,25.69,33.19,8.46,302.8,3.3,7.12,1.4
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-28T05:00:00+00:00,25.72,34.14,8.47,299.3,2.4,7.48,1.2
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-28T11:00:00+00:00,25.64,34.01,8.45,305,2.9,7.64,1.1
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-28T12:00:00+00:00,25.51,33.21,8.44,304,2.8,6.78,1.4
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-28T15:00:00+00:00,25.59,34.21,8.43,301,3.1,6.79,1.1
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-28T16:00:00+00:00,25.48,33.41,8.45,300.1,3.2,7.35,1.5
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-28T19:00:00+00:00,25.82,33.34,8.44,304.4,2.4,7.51,1.4
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-28T22:00:00+00:00,25.55,34.26,8.46,306.5,3.3,7.01,1.5
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-28T23:00:00+00:00,25.74,34.14,8.46,305.2,2.4,7.32,1.2
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-29T05:00:00+00:00,25.86,32.43,8.46,302.9,3,6.99,1.2
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-29T06:00:00+00:00,25.51,33.71,8.45,301.8,3.3,7.09,1.4
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-29T09:00:00+00:00,25.57,32.45,8.44,305.8,2.8,7.12,1.4
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-29T12:00:00+00:00,25.67,34.35,8.44,300.7,3.3,7.47,1.2
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-29T18:00:00+00:00,25.58,33.56,8.45,306.4,2.4,7.26,1.4
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-29T21:00:00+00:00,25.56,33.12,8.45,305.5,3.3,6.72,1.5
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-30T03:00:00+00:00,25.57,33.96,8.47,303.3,3.3,7.32,1.1
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-30T04:00:00+00:00,25.66,34.67,8.46,300.4,3.3,7.16,1.3
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-30T05:00:00+00:00,25.67,35.03,8.47,306.1,2.7,7.44,1.3
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-30T06:00:00+00:00,25.54,32.72,8.45,307.2,3.1,7.16,1.2
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-30T12:00:00+00:00,25.6,33.12,8.45,306.8,2.8,7.58,1.2
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-30T15:00:00+00:00,25.71,34.12,8.47,303.3,2.7,7.36,1.2
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-11-30T21:00:00+00:00,25.63,33.93,8.43,303.7,2.5,7.22,1.2
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-01T00:00:00+00:00,25.81,33.6,8.46,308.2,2.8,6.8,1.3
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-01T01:00:00+00:00,25.58,34.6,8.44,307.9,3.3,6.75,1.3
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-01T04:00:00+00:00,25.68,33.6,8.46,306.9,2.5,7.67,1.5
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-01T07:00:00+00:00,25.55,33.03,8.45,301,3.1,6.89,1.3
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-01T13:00:00+00:00,25.56,33.73,8.45,305.9,2.4,7.65,1.3
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-01T14:00:00+00:00,25.74,33.37,8.45,302,2.6,6.82,1.3
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-01T15:00:00+00:00,25.56,33.84,8.44,306.8,3,6.95,1.4
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-01T16:00:00+00:00,25.83,34.5,8.46,298.9,2.6,7.56,1.2
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-01T19:00:00+00:00,25.53,35.44,8.44,307.3,3.2,6.8,1.1
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-01T22:00:00+00:00,25.65,33.41,8.44,300.1,2.8,6.77,1.2
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-02T04:00:00+00:00,25.58,35.3,8.47,298.6,2.4,7.24,1.1
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-02T07:00:00+00:00,25.81,35.41,8.47,306.6,3.2,6.74,1.5
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-02T08:00:00+00:00,25.64,34.78,8.46,299.7,3.2,7.6,1.3
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-02T09:00:00+00:00,25.5,32.68,8.46,298.9,2.6,7.58,1.2
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-02T15:00:00+00:00,25.53,35.18,8.47,305.9,3.2,7.59,1.3
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-02T21:00:00+00:00,25.87,34.26,8.45,303.7,2.7,7.45,1.1
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-02T22:00:00+00:00,25.59,32.41,8.44,298.4,3.1,7.08,1.3
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-03T04:00:00+00:00,25.65,32.96,8.44,307.3,3.3,7.37,1.4
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-03T05:00:00+00:00,25.78,33.2,8.44,303.9,2.7,7.62,1.1
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-03T08:00:00+00:00,25.72,34.82,8.47,298.3,3.2,6.97,1.3
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-03T14:00:00+00:00,25.7,33.32,8.47,307.4,3,7.17,1.3
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-03T15:00:00+00:00,25.55,32.39,8.46,305.1,2.5,7.02,1.4
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-03T18:00:00+00:00,25.67,33.47,8.46,305.6,2.4,7.58,1.3
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-03T19:00:00+00:00,25.82,33.44,8.47,305.8,3,6.9,1.1
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-03T22:00:00+00:00,25.55,34.04,8.45,300.4,2.4,7.15,1.3
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-04T01:00:00+00:00,25.71,33.4,8.44,305.8,2.5,7.54,1.4
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-04T07:00:00+00:00,25.82,32.43,8.45,301.6,3.2,6.84,1.1
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-04T13:00:00+00:00,25.56,33.53,8.47,300.8,3,7.1,1.4
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-04T19:00:00+00:00,25.64,34.12,8.45,303.1,2.8,7.27,1.3
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-05T01:00:00+00:00,25.57,32.32,8.43,300.4,3.1,7.65,1.4
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-05T04:00:00+00:00,25.58,34.82,8.47,306.1,3,6.85,1.3
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-05T10:00:00+00:00,25.5,33.57,8.45,298.7,3.2,6.84,1.3
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-05T11:00:00+00:00,25.65,32.88,8.45,298.9,3,7.16,1.2
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-05T14:00:00+00:00,25.53,35.26,8.44,300.5,2.8,7.37,1.3
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-05T15:00:00+00:00,25.59,32.08,8.44,305,2.9,7.35,1.5
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-05T16:00:00+00:00,25.7,34.85,8.47,304.9,2.4,6.7,1.4
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-05T22:00:00+00:00,25.57,34.37,8.44,304.4,3.2,7.64,1.2
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-05T23:00:00+00:00,25.82,34.35,8.45,302.8,2.4,7.65,1.4
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-06T02:00:00+00:00,25.84,32.93,8.47,305.3,2.8,7.29,1.5
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-06T08:00:00+00:00,25.79,34.3,8.45,300.6,3.1,6.81,1.2
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-06T09:00:00+00:00,25.63,33.54,8.44,299.6,2.8,7.54,1.4
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-06T15:00:00+00:00,25.81,33.56,8.46,305.3,2.5,7.11,1.1
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-06T18:00:00+00:00,25.84,32.76,8.46,300.2,2.7,7.51,1.3
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-07T00:00:00+00:00,25.63,33.79,8.43,303.3,3.3,7.56,1.5
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-07T06:00:00+00:00,25.67,33.01,8.44,301.6,2.4,7.18,1.4
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-07T12:00:00+00:00,25.75,35.09,8.44,304,3.2,7.44,1.5
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-07T18:00:00+00:00,25.61,34.8,8.46,308,3.2,7.34,1.4
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-08T00:00:00+00:00,25.62,33.46,8.45,303.6,2.6,7.49,1.2
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-08T01:00:00+00:00,25.62,34.28,8.44,304.8,3.1,7.31,1.2
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-08T02:00:00+00:00,25.85,34.4,8.44,306.3,3.2,6.83,1.2
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-08T08:00:00+00:00,25.84,33.89,8.44,299.2,3.3,7.62,1.5
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-08T09:00:00+00:00,25.85,32.59,8.45,299.7,2.6,7.04,1.1
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-08T12:00:00+00:00,25.82,33.06,8.47,299.7,2.8,7.13,1.3
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-08T15:00:00+00:00,25.65,34.82,8.46,304.3,3.3,7.22,1.4
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-08T16:00:00+00:00,25.84,33.21,8.44,302.1,2.6,6.85,1.2
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-08T17:00:00+00:00,25.82,34.11,8.45,304.6,2.9,6.72,1.4
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-08T20:00:00+00:00,25.54,33.95,8.44,301.8,2.5,7.33,1.5
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-09T02:00:00+00:00,25.75,34.24,8.45,304.6,3,7.2,1.5
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-09T08:00:00+00:00,25.84,34.63,8.46,304.2,2.5,7.41,1.3
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-09T09:00:00+00:00,25.86,33.81,8.44,301.5,3,6.69,1.5
IND-4580-W,Ocean Observer 51,22.1054,20.787,2021-12-09T10:00:00+00:00,25.65,35.05,8.43,299.8,2.9,6.71,1.3
